sample_id,simulator_seed,success,fully_finite,runtime_s,failure_reason,split
1295,136334056,True,True,6.594060899922624,,validation
1296,136438785,True,True,5.250639099976979,,train
1297,136543514,True,True,5.155564300017431,,validation
1298,136648243,True,True,5.306390199926682,,validation
1299,136752972,True,True,5.202302900026552,,validation
1300,136857701,True,True,5.136349700042047,,validation
1301,136962430,True,True,5.073419299907982,,validation
1302,137067159,True,True,5.141740399994887,,train
1303,137171888,True,True,5.211575800087303,,train
1304,137276617,True,True,5.2359204000094905,,train
1305,137381346,True,True,5.30796789994929,,train
1306,137486075,True,True,5.174919900018722,,train
1307,137590804,True,True,5.162718300009146,,train
1308,137695533,True,True,5.295217999955639,,train
1309,137800262,True,True,5.362083000014536,,train
1310,137904991,True,True,5.329073500004597,,train
1311,138009720,True,True,5.278477500076406,,validation
1312,138114449,True,True,5.333373500034213,,train
1313,138219178,True,True,5.195151100051589,,train
1314,138323907,True,True,5.185100300004706,,train
1315,138428636,True,True,5.084630299941637,,validation
1316,138533365,True,True,6.666459199972451,,train
1317,138638094,True,True,5.136496699997224,,validation
1318,138742823,True,True,5.155678699957207,,train
1319,138847552,True,True,5.208559999940917,,train
1320,138952281,True,True,6.6965157999657094,,train
1321,139057010,True,True,6.655785899958573,,validation
1322,139161739,True,True,6.6996208999771625,,train
1323,139266468,True,True,6.804543900070712,,validation
1324,139371197,True,True,5.305015700054355,,train
1325,139475926,True,True,6.850678599905223,,train
1326,139580655,True,True,5.45608719997108,,train
1327,139685384,True,True,5.405481199966744,,train
1328,139790113,True,True,5.350432900013402,,train
1329,139894842,True,True,5.365620799944736,,validation
1330,139999571,True,True,5.2010382999433205,,train
1331,140104300,True,True,5.157948600011878,,train
1332,140209029,True,True,5.285367000033148,,train
1333,140313758,True,True,5.297304000006989,,train
1334,140418487,True,True,5.166232099989429,,train
1335,140523216,True,True,5.262011700076982,,train
1336,140627945,True,True,5.301756200031377,,train
1337,140732674,True,True,5.192002299940214,,train
1338,140837403,True,True,5.139263899996877,,train
1339,140942132,True,True,5.231132599990815,,train
1340,141046861,True,True,5.145049600047059,,train
1341,141151590,True,True,5.167920899926685,,validation
1342,141256319,True,True,5.146625999943353,,train
1343,141361048,True,True,5.151168299955316,,train
1344,141465777,True,True,6.57130509999115,,validation
1345,141570506,True,True,6.609352000057697,,train
1346,141675235,True,True,6.713232100009918,,train
1347,141779964,True,True,6.75888420001138,,validation
1348,141884693,True,True,6.7535152999917045,,train
1349,141989422,True,True,6.690332900034264,,train
1350,142094151,True,True,5.234388599987142,,train
1351,142198880,True,True,5.0945834999438375,,train
1352,142303609,True,True,5.284346799948253,,train
1353,142408338,True,True,5.2513423000928015,,train
1354,142513067,True,True,5.144684799946845,,train
1355,142617796,True,True,5.258835199987516,,validation
1356,142722525,True,True,5.24212049995549,,train
1357,142827254,True,True,5.211004699929617,,validation
1358,142931983,True,True,5.146283299895003,,train
1359,143036712,True,True,5.1868342000525445,,train
1360,143141441,True,True,5.265716599998996,,train
1361,143246170,True,True,5.218817900051363,,validation
1362,143350899,True,True,5.215693299891427,,train
1363,143455628,True,True,5.2517575999954715,,train
1364,143560357,True,True,5.193616700009443,,train
1365,143665086,True,True,5.290897400001995,,train
1366,143769815,True,True,5.238968599936925,,validation
1367,143874544,True,True,5.210900700069033,,train
1368,143979273,True,True,5.216737600043416,,train
1369,144084002,True,True,5.215214799973182,,train
1370,144188731,True,True,6.630758199957199,,train
1371,144293460,True,True,5.197280499967746,,train
1372,144398189,True,True,5.280969400075264,,train
1373,144502918,True,True,5.27858110005036,,train
1374,144607647,True,True,6.711675000027753,,train
1375,144712376,True,True,6.764680200023577,,train
1376,144817105,True,True,6.969516500015743,,train
1377,144921834,True,True,6.9738432000158355,,train
1378,145026563,True,True,5.357459400082007,,train
1379,145131292,True,True,6.856542399968021,,train
1380,145236021,True,True,5.35947520006448,,train
1381,145340750,True,True,5.3457481999648735,,validation
1382,145445479,True,True,5.391834500012919,,train
1383,145550208,True,True,5.442175399977714,,train
1384,145654937,True,True,5.330568499979563,,train
1385,145759666,True,True,5.366920400061645,,train
1386,145864395,True,True,6.3059017999330536,,train
1387,145969124,True,True,5.429578600102104,,train
1388,146073853,True,True,5.346215500030667,,train
1389,146178582,True,True,5.527106299996376,,train
1390,146283311,True,True,5.4815779000055045,,train
1391,146388040,True,True,5.528377000009641,,train
1392,146492769,True,True,5.348012599977665,,validation
1393,146597498,True,True,5.423141200095415,,train
1394,146702227,True,True,5.4070277999853715,,train
1395,146806956,True,True,5.352893500006758,,train
1396,146911685,True,True,5.301678100018762,,validation
1397,147016414,True,True,5.24752079998143,,train
1398,147121143,True,True,5.363939000060782,,train
1399,147225872,True,True,5.251511099981144,,train
1400,147330601,True,True,6.916344999917783,,train
1401,147435330,True,True,5.267952100024559,,validation
1402,147540059,True,True,5.291216899990104,,validation
1403,147644788,True,True,5.471630799933337,,validation
1404,147749517,True,True,6.929754699929617,,train
1405,147854246,True,True,6.879200699971989,,train
1406,147958975,True,True,6.93991700001061,,train
1407,148063704,True,True,7.076457599992864,,train
1408,148168433,True,True,5.289076399989426,,train
1409,148273162,True,True,6.946785699925385,,train
1410,148377891,True,True,5.2754202000796795,,train
1411,148482620,True,True,5.245690500014462,,validation
1412,148587349,True,True,5.5149775999598205,,validation
1413,148692078,True,True,5.257844099891372,,train
1414,148796807,True,True,5.353579099988565,,train
1415,148901536,True,True,5.227151400060393,,train
1416,149006265,True,True,5.355307599995285,,train
1417,149110994,True,True,5.297411700012162,,validation
1418,149215723,True,True,5.336649000062607,,train
1419,149320452,True,True,5.335430299979635,,validation
1420,149425181,True,True,5.237016199971549,,validation
1421,149529910,True,True,5.352076299954206,,train
1422,149634639,True,True,5.361917299916968,,train
1423,149739368,True,True,5.330308200092986,,validation
1424,149844097,True,True,5.309427800006233,,validation
1425,149948826,True,True,5.419443699996918,,train
1426,150053555,True,True,5.303757900022902,,train
1427,150158284,True,True,5.389638099935837,,train
1428,150263013,True,True,5.205169400083832,,train
1429,150367742,True,True,5.191594900097698,,train
1430,150472471,True,True,6.883633699966595,,train
1431,150577200,True,True,5.215970799908973,,train
1432,150681929,True,True,5.429332199972123,,train
1433,150786658,True,True,5.247701599961147,,train
1434,150891387,True,True,6.959491400048137,,train
1435,150996116,True,True,6.973080699914135,,validation
1436,151100845,True,True,6.818469999940135,,train
1437,151205574,True,True,6.887578300083987,,train
1438,151310303,True,True,5.284409199957736,,train
1439,151415032,True,True,6.931001599994488,,validation
1440,151519761,True,True,5.230808600084856,,train
1441,151624490,True,True,5.3194993999786675,,train
1442,151729219,True,True,5.322719099931419,,train
1443,151833948,True,True,5.257409099955112,,validation
1444,151938677,True,True,5.163170099956915,,train
1445,152043406,True,True,5.148428100044839,,train
1446,152148135,True,True,5.266102299909107,,train
1447,152252864,True,True,5.299317300086841,,train
1448,152357593,True,True,5.232826599967666,,train
1449,152462322,True,True,5.288476999965496,,validation
1450,152567051,True,True,5.252873199991882,,train
1451,152671780,True,True,5.239007299998775,,train
1452,152776509,True,True,5.3540868000127375,,validation
1453,152881238,True,True,5.321815800038166,,train
1454,152985967,True,True,5.252813700004481,,train
1455,153090696,True,True,5.374548500054516,,train
1456,153195425,True,True,5.264187900000252,,train
1457,153300154,True,True,5.314386099926196,,train
1458,153404883,True,True,5.13552420004271,,validation
1459,153509612,True,True,5.196876000030898,,train
1460,153614341,True,True,6.861108099925332,,train
1461,153719070,True,True,5.162620999966748,,validation
1462,153823799,True,True,5.208188399905339,,train
1463,153928528,True,True,5.149797199992463,,validation
1464,154033257,True,True,6.822586499969475,,train
1465,154137986,True,True,6.905291700037196,,train
1466,154242715,True,True,6.710593100055121,,train
1467,154347444,True,True,6.709364699898288,,validation
1468,154452173,True,True,5.212394500034861,,train
1469,154556902,True,True,6.7283317000838,,validation
1470,154661631,True,True,5.229788500000723,,train
1471,154766360,True,True,5.191579399979673,,train
1472,154871089,True,True,5.302696500089951,,train
1473,154975818,True,True,5.275268799974583,,train
1474,155080547,True,True,5.515201200032607,,validation
1475,155185276,True,True,5.299372099922039,,train
1476,155290005,True,True,5.246302200015634,,validation
1477,155394734,True,True,5.373810700024478,,train
1478,155499463,True,True,5.259707999997772,,train
1479,155604192,True,True,5.328010999946855,,train
1480,155708921,True,True,5.3522716000443324,,train
1481,155813650,True,True,5.273770299972966,,train
1482,155918379,True,True,5.145870200009085,,train
1483,156023108,True,True,5.202616299968213,,train
1484,156127837,True,True,5.070876899990253,,train
1485,156232566,True,True,5.11742039991077,,validation
1486,156337295,True,True,5.164190200041048,,train
1487,156442024,True,True,5.066811500000767,,train
1488,156546753,True,True,6.59735479997471,,validation
1489,156651482,True,True,6.588707700022496,,train
1490,156756211,True,True,6.923590600024909,,train
1491,156860940,True,True,6.874748600064777,,train
1492,156965669,True,True,6.8629873000318184,,train
1493,157070398,True,True,6.8212913000024855,,train
1494,157175127,True,True,5.240940399933606,,train
1495,157279856,True,True,5.14883550000377,,train
1496,157384585,True,True,5.1090254000155255,,train
1497,157489314,True,True,5.142126600025222,,validation
1498,157594043,True,True,5.223126500030048,,train
1499,157698772,True,True,5.29599989997223,,train
1500,157803501,True,True,5.264899900066666,,train
1501,157908230,True,True,5.34855019999668,,train
1502,158012959,True,True,5.259842399973422,,train
1503,158117688,True,True,5.27567249990534,,train
1504,158222417,True,True,5.263433799962513,,train
1505,158327146,True,True,5.31866209988948,,train
1506,158431875,True,True,5.239729600027204,,train
1507,158536604,True,True,5.27756610000506,,train
1508,158641333,True,True,5.239648999995552,,validation
1509,158746062,True,True,5.262520300108008,,train
1510,158850791,True,True,5.152192399953492,,train
1511,158955520,True,True,5.277672700001858,,train
1512,159060249,True,True,5.105709399911575,,validation
1513,159164978,True,True,5.20373860001564,,train
1514,159269707,True,True,5.119905599975027,,train
1515,159374436,True,True,5.0432472000829875,,train
1516,159479165,True,True,5.130668199970387,,train
1517,159583894,True,True,5.126120999921113,,train
1518,159688623,True,True,5.0464598999824375,,train
1519,159793352,True,True,5.082754299975932,,train
1520,159898081,True,True,6.899679100024514,,train
1521,160002810,True,True,5.072179100010544,,train
1522,160107539,True,True,5.210794800077565,,train
1523,160212268,True,True,5.182980800047517,,train
1524,160316997,True,True,6.953752600005828,,train
1525,160421726,True,True,7.059825800010003,,train
1526,160526455,True,True,6.982722699991427,,validation
1527,160631184,True,True,6.8194779000477865,,train
1528,160735913,True,True,5.214907499961555,,validation
1529,160840642,True,True,6.855272899963893,,train
1530,160945371,True,True,5.319655600003898,,train
1531,161050100,True,True,5.25786670006346,,validation
1532,161154829,True,True,5.217304299934767,,train
1533,161259558,True,True,5.290903899935074,,train
1534,161364287,True,True,5.328354500001296,,train
1535,161469016,True,True,5.20411650009919,,validation
1536,161573745,True,True,5.323263900005259,,validation
1537,161678474,True,True,5.247471499955282,,train
1538,161783203,True,True,5.2242803000845015,,train
1539,161887932,True,True,5.3193439999595284,,train
1540,161992661,True,True,5.241781600052491,,train
1541,162097390,True,True,5.2756050999742,,train
1542,162202119,True,True,5.241095100063831,,train
1543,162306848,True,True,5.151069200015627,,train
1544,162411577,True,True,5.156869599944912,,validation
1545,162516306,True,True,5.115112900035456,,train
1546,162621035,True,True,5.00778830004856,,train
1547,162725764,True,True,5.1583885999862105,,validation
1548,162830493,True,True,4.937186500057578,,train
1549,162935222,True,True,5.114442500052974,,train
1550,163039951,True,True,6.915852100006305,,train
1551,163144680,True,True,4.971811900031753,,train
1552,163249409,True,True,5.109736499958672,,train
1553,163354138,True,True,5.110627799993381,,train
1554,163458867,True,True,6.906446699984372,,train
1555,163563596,True,True,7.1262120000319555,,train
1556,163668325,True,True,7.0315966999623924,,train
1557,163773054,True,True,6.971345399972051,,train
1558,163877783,True,True,5.3604649000335485,,validation
1559,163982512,True,True,6.971155400038697,,train
1560,164087241,True,True,5.2269930999027565,,train
1561,164191970,True,True,5.249797800090164,,train
1562,164296699,True,True,5.239691500086337,,train
1563,164401428,True,True,5.34538590000011,,train
1564,164506157,True,True,5.327727500000037,,train
1565,164610886,True,True,5.3048571000108495,,train
1566,164715615,True,True,5.5534401999320835,,validation
1567,164820344,True,True,5.449883900000714,,train
1568,164925073,True,True,5.263127200072631,,train
1569,165029802,True,True,5.417526199948043,,train
1570,165134531,True,True,5.346907499944791,,validation
1571,165239260,True,True,5.311251600040123,,validation
1572,165343989,True,True,5.118303199997172,,train
1573,165448718,True,True,5.047437300090678,,train
1574,165553447,True,True,5.1331902999663725,,validation
1575,165658176,True,True,5.06858020008076,,validation
1576,165762905,True,True,5.045652500004508,,validation
1577,165867634,True,True,5.087834400008433,,train
1578,165972363,True,True,5.154470099951141,,train
1579,166077092,True,True,5.051768900011666,,train
1580,166181821,True,True,7.068309900001623,,train
1581,166286550,True,True,5.1513960000593215,,train
1582,166391279,True,True,5.284925200045109,,validation
1583,166496008,True,True,5.536515300045721,,validation
1584,166600737,True,True,7.106755599961616,,train
1585,166705466,True,True,7.209444500040263,,train
1586,166810195,True,True,7.0142432999564335,,train
1587,166914924,True,True,6.982458000071347,,train
1588,167019653,True,True,5.231476200046018,,train
1589,167124382,True,True,6.872536799986847,,train
1590,167229111,True,True,5.204119300004095,,train
1591,167333840,True,True,5.218802900053561,,train
1592,167438569,True,True,5.410480199963786,,train
1593,167543298,True,True,5.249841600074433,,train
1594,167648027,True,True,5.179723900044337,,train
1595,167752756,True,True,5.130319599993527,,validation
1596,167857485,True,True,5.3577191000804305,,train
1597,167962214,True,True,5.254245100077242,,train
1598,168066943,True,True,5.280174999963492,,validation
1599,168171672,True,True,5.251269900007173,,train
1600,168276401,True,True,5.290168400038965,,train
1601,168381130,True,True,5.297993899905123,,validation
1602,168485859,True,True,5.245576399960555,,train
1603,168590588,True,True,5.137343799928203,,train
1604,168695317,True,True,5.198217400000431,,train
1605,168800046,True,True,5.267868400085717,,train
1606,168904775,True,True,5.157265699934214,,validation
1607,169009504,True,True,5.252786400029436,,validation
1608,169114233,True,True,5.110086600063369,,train
1609,169218962,True,True,5.07364780001808,,train
1610,169323691,True,True,5.081178299966268,,train
1611,169428420,True,True,5.133278000052087,,validation
1612,169533149,True,True,5.174628000007942,,train
1613,169637878,True,True,5.160213900031522,,train
1614,169742607,True,True,6.857015599962324,,train
1615,169847336,True,True,6.9775647999485955,,train
1616,169952065,True,True,7.0219032999593765,,train
1617,170056794,True,True,6.95109769992996,,validation
1618,170161523,True,True,7.009554699994624,,train
1619,170266252,True,True,6.918323199963197,,validation
1620,170370981,True,True,5.210419600014575,,train
1621,170475710,True,True,5.213583400007337,,train
1622,170580439,True,True,5.255984300049022,,train
1623,170685168,True,True,5.259647099999711,,train
1624,170789897,True,True,5.211195799987763,,train
1625,170894626,True,True,5.104460999951698,,train
1626,170999355,True,True,5.2450664000352845,,train
1627,171104084,True,True,5.201166999991983,,train
1628,171208813,True,True,5.316195300081745,,validation
1629,171313542,True,True,5.221751400036737,,train
1630,171418271,True,True,5.256212699925527,,train
1631,171523000,True,True,5.229126099962741,,train
1632,171627729,True,True,5.215019700000994,,validation
1633,171732458,True,True,5.292972499970347,,train
1634,171837187,True,True,5.273988600005396,,train
1635,171941916,True,True,5.323344400036149,,train
1636,172046645,True,True,5.219233400071971,,train
1637,172151374,True,True,5.19301709998399,,train
1638,172256103,True,True,5.078506299993023,,train
1639,172360832,True,True,5.021152200060897,,train
1640,172465561,True,True,5.142039999947883,,train
1641,172570290,True,True,5.093879299936816,,train
1642,172675019,True,True,5.150355799938552,,train
1643,172779748,True,True,5.100791599950753,,train
1644,172884477,True,True,6.855789899942465,,train
1645,172989206,True,True,6.840421800035983,,train
1646,173093935,True,True,6.854699999908917,,validation
1647,173198664,True,True,6.953946000081487,,train
1648,173303393,True,True,6.996115699992515,,train
1649,173408122,True,True,6.981110599939711,,train
1650,173512851,True,True,5.134176600025967,,train
1651,173617580,True,True,5.118375399964862,,train
1652,173722309,True,True,5.19752430007793,,train
1653,173827038,True,True,5.195209899917245,,train
1654,173931767,True,True,5.161115900031291,,train
1655,174036496,True,True,5.124658799963072,,validation
1656,174141225,True,True,5.193969800020568,,train
1657,174245954,True,True,5.155472000013106,,train
1658,174350683,True,True,5.347040900029242,,train
1659,174455412,True,True,5.204493699944578,,validation
1660,174560141,True,True,5.233883799985051,,train
1661,174664870,True,True,5.233252000063658,,train
1662,174769599,True,True,5.312875499948859,,train
1663,174874328,True,True,5.403600899968296,,train
1664,174979057,True,True,5.148306499933824,,train
1665,175083786,True,True,5.341741499956697,,train
1666,175188515,True,True,5.2868472000118345,,train
1667,175293244,True,True,5.263241000007838,,validation
1668,175397973,True,True,5.204557799967006,,train
1669,175502702,True,True,5.252414499991573,,train
1670,175607431,True,True,5.201181099982932,,train
1671,175712160,True,True,5.224732399918139,,train
1672,175816889,True,True,5.236877599963918,,train
1673,175921618,True,True,5.218691999907605,,train
1674,176026347,True,True,5.085564199951477,,train
1675,176131076,True,True,5.109985499992035,,train
1676,176235805,True,True,5.023502699914388,,train
1677,176340534,True,True,5.0676790999714285,,validation
1678,176445263,True,True,5.056960599962622,,validation
1679,176549992,True,True,5.1262142999330536,,validation
1680,176654721,True,True,6.975923400023021,,train
1681,176759450,True,True,7.048690199968405,,train
1682,176864179,True,True,7.028007599990815,,validation
1683,176968908,True,True,7.065942400018685,,validation
1684,177073637,True,True,7.041808299953118,,train
1685,177178366,True,True,7.025365899899043,,train
1686,177283095,True,True,5.2145569999702275,,train
1687,177387824,True,True,5.109876799979247,,train
1688,177492553,True,True,5.113167400006205,,validation
1689,177597282,True,True,5.1299518999876454,,train
1690,177702011,True,True,5.166511100018397,,train
1691,177806740,True,True,5.280639300006442,,validation
1692,177911469,True,True,5.134056199924089,,validation
1693,178016198,True,True,5.239606300019659,,train
1694,178120927,True,True,5.2674452000064775,,train
1695,178225656,True,True,5.20933890005108,,train
1696,178330385,True,True,5.238979800022207,,train
1697,178435114,True,True,5.20601429999806,,train
1698,178539843,True,True,5.176856399979442,,train
1699,178644572,True,True,5.280630900058895,,train
1700,178749301,True,True,5.245026999968104,,train
1701,178854030,True,True,5.23496370005887,,train
1702,178958759,True,True,5.221923800068907,,validation
1703,179063488,True,True,5.220796199981123,,train
1704,179168217,True,True,5.206108999904245,,train
1705,179272946,True,True,5.2513747999910265,,train
1706,179377675,True,True,5.104721700074151,,train
1707,179482404,True,True,5.115801800042391,,train
1708,179587133,True,True,5.178065999993123,,train
1709,179691862,True,True,5.096863299957477,,train
1710,179796591,True,True,5.08133769989945,,train
1711,179901320,True,True,5.097673199954443,,train
1712,180006049,True,True,7.056278299889527,,train
1713,180110778,True,True,5.155302600003779,,train
1714,180215507,True,True,5.183037500013597,,train
1715,180320236,True,True,5.189732400001958,,train
1716,180424965,True,True,7.166332600056194,,train
1717,180529694,True,True,7.241811499930918,,train
1718,180634423,True,True,7.172423799987882,,train
1719,180739152,True,True,7.119137699948624,,validation
1720,180843881,True,True,5.229560900013894,,train
1721,180948610,True,True,7.185779600054957,,train
1722,181053339,True,True,5.264541800017469,,train
1723,181158068,True,True,5.281398699968122,,validation
1724,181262797,True,True,5.3403950000647455,,validation
1725,181367526,True,True,5.279569500009529,,train
1726,181472255,True,True,5.275117799988948,,train
1727,181576984,True,True,5.2532326999353245,,train
1728,181681713,True,True,5.320247000083327,,train
1729,181786442,True,True,5.371049099951051,,validation
1730,181891171,True,True,5.2471554999938235,,train
1731,181995900,True,True,5.351781699922867,,train
1732,182100629,True,True,5.345091099967249,,validation
1733,182205358,True,True,5.337987400009297,,train
1734,182310087,True,True,5.2958912999602035,,train
1735,182414816,True,True,5.269387400010601,,train
1736,182519545,True,True,5.264766999986023,,train
1737,182624274,True,True,5.415293300058693,,train
1738,182729003,True,True,5.209809300024062,,train
1739,182833732,True,True,5.296597799984738,,train
1740,182938461,True,True,5.096618000068702,,train
1741,183043190,True,True,5.118406699970365,,train
1742,183147919,True,True,5.063016399974003,,train
1743,183252648,True,True,5.120950400014408,,train
1744,183357377,True,True,5.218966199900024,,train
1745,183462106,True,True,5.194577899994329,,train
1746,183566835,True,True,7.014370799995959,,train
1747,183671564,True,True,7.085215999977663,,train
1748,183776293,True,True,7.141418399987742,,train
1749,183881022,True,True,7.207139800069854,,train
1750,183985751,True,True,7.157425099983811,,validation
1751,184090480,True,True,7.136585899977945,,train
1752,184195209,True,True,5.1273505999706686,,train
1753,184299938,True,True,5.158259600051679,,train
1754,184404667,True,True,5.093244799994864,,train
1755,184509396,True,True,5.067895899992436,,validation
1756,184614125,True,True,5.167228000005707,,validation
1757,184718854,True,True,5.123511399957351,,validation
1758,184823583,True,True,5.243400800041854,,train
1759,184928312,True,True,5.336514099966735,,train
1760,185033041,True,True,5.277469900087453,,train
1761,185137770,True,True,5.313053300022148,,train
1762,185242499,True,True,5.345356100006029,,train
1763,185347228,True,True,5.302996199927293,,train
1764,185451957,True,True,5.334410700015724,,train
1765,185556686,True,True,5.224900000030175,,train
1766,185661415,True,True,5.239903900073841,,train
1767,185766144,True,True,5.291682499926537,,train
1768,185870873,True,True,5.271991700050421,,train
1769,185975602,True,True,5.261127199977636,,train
1770,186080331,True,True,5.13424730009865,,train
1771,186185060,True,True,5.191981099895202,,train
1772,186289789,True,True,5.090957600041293,,validation
1773,186394518,True,True,5.109610799932852,,train
1774,186499247,True,True,5.114503500051796,,train
1775,186603976,True,True,5.1649623000994325,,train
1776,186708705,True,True,5.057915100012906,,train
1777,186813434,True,True,5.00511909998022,,train
1778,186918163,True,True,4.967598399962299,,train
1779,187022892,True,True,5.051641499972902,,train
1780,187127621,True,True,5.028064100071788,,validation
1781,187232350,True,True,5.07208830001764,,train
1782,187337079,True,True,7.232224299921654,,validation
1783,187441808,True,True,7.142674500006251,,train
1784,187546537,True,True,7.07120110001415,,train
1785,187651266,True,True,7.091458100010641,,train
1786,187755995,True,True,7.2534860000014305,,train
1787,187860724,True,True,7.181581700104289,,validation
1788,187965453,True,True,5.28306970000267,,train
1789,188070182,True,True,5.286656999960542,,train
1790,188174911,True,True,5.185040600015782,,train
1791,188279640,True,True,5.216924100066535,,train
1792,188384369,True,True,6.31214550009463,,train
1793,188489098,True,True,5.17791169998236,,train
1794,188593827,True,True,5.5416393000632524,,train
1795,188698556,True,True,5.292478200048208,,train
1796,188803285,True,True,5.418027900042944,,train
1797,188908014,True,True,5.457869500038214,,train
1798,189012743,True,True,5.416505999979563,,train
1799,189117472,True,True,5.407236099941656,,train
1800,189222201,True,True,5.366823100019246,,validation
1801,189326930,True,True,5.338111700024456,,train
1802,189431659,True,True,5.273068299982697,,train
1803,189536388,True,True,5.291469100047834,,validation
1804,189641117,True,True,5.296848800033331,,validation
1805,189745846,True,True,5.179308700026013,,train
1806,189850575,True,True,5.181293200002983,,train
1807,189955304,True,True,5.174429500009865,,train
1808,190060033,True,True,5.180395300034434,,train
1809,190164762,True,True,5.096027499996126,,validation
1810,190269491,True,True,5.172948899911717,,train
1811,190374220,True,True,5.288636700017378,,train
1812,190478949,True,True,5.169880200061016,,train
1813,190583678,True,True,5.238655299996026,,train
1814,190688407,True,True,5.068100199918263,,train
1815,190793136,True,True,5.064146399963647,,train
1816,190897865,True,True,5.220165500068106,,validation
1817,191002594,True,True,5.146931900060736,,train
1818,191107323,True,True,7.272261600010097,,train
1819,191212052,True,True,7.202627500053495,,train
1820,191316781,True,True,7.247241800068878,,train
1821,191421510,True,True,7.185778900049627,,validation
1822,191526239,True,True,7.287544000078924,,train
1823,191630968,True,True,7.201871099998243,,train
1824,191735697,True,True,5.295286700013094,,validation
1825,191840426,True,True,5.214090299909003,,train
1826,191945155,True,True,5.266463599982671,,train
1827,192049884,True,True,5.224195100017823,,validation
1828,192154613,True,True,5.246957900002599,,train
1829,192259342,True,True,5.242662999895401,,train
1830,192364071,True,True,5.353679199935868,,train
1831,192468800,True,True,5.349520699935965,,train
1832,192573529,True,True,5.304390000062995,,train
1833,192678258,True,True,5.317644200054929,,validation
1834,192782987,True,True,5.2918213999364525,,validation
1835,192887716,True,True,5.247833699919283,,train
1836,192992445,True,True,5.200809699948877,,train
1837,193097174,True,True,5.2753325999947265,,train
1838,193201903,True,True,5.218244699994102,,train
1839,193306632,True,True,5.251073399907909,,train
1840,193411361,True,True,5.205482300021686,,train
1841,193516090,True,True,5.227480300003663,,train
1842,193620819,True,True,5.186759599950165,,train
1843,193725548,True,True,5.237471100059338,,train
1844,193830277,True,True,5.136223100009374,,train
1845,193935006,True,True,5.087078999960795,,train
1846,194039735,True,True,5.235475099994801,,train
1847,194144464,True,True,5.081624799990095,,train
1848,194249193,True,True,5.192328799981624,,train
1849,194353922,True,True,5.095882399939001,,train
1850,194458651,True,True,5.130586400046013,,train
1851,194563380,True,True,5.173882499919273,,train
1852,194668109,True,True,5.175184600055218,,train
1853,194772838,True,True,5.091268899966963,,train
1854,194877567,True,True,7.201228799996898,,train
1855,194982296,True,True,7.187569300062023,,train
1856,195087025,True,True,7.388427300029434,,validation
1857,195191754,True,True,7.394525300012901,,train
1858,195296483,True,True,7.339784000068903,,train
1859,195401212,True,True,7.34705599991139,,validation
1860,195505941,True,True,5.283681400003843,,validation
1861,195610670,True,True,5.200843999977224,,train
1862,195715399,True,True,5.168067199992947,,train
1863,195820128,True,True,5.134720399975777,,train
1864,195924857,True,True,5.249839999945834,,train
1865,196029586,True,True,5.121831899974495,,train
1866,196134315,True,True,5.328270999947563,,validation
1867,196239044,True,True,5.2501423000358045,,train
1868,196343773,True,True,5.2752145999111235,,validation
1869,196448502,True,True,5.180252499994822,,train
1870,196553231,True,True,5.289306599996053,,train
1871,196657960,True,True,5.239797200076282,,train
1872,196762689,True,True,5.305200299946591,,train
1873,196867418,True,True,5.293994100065902,,train
1874,196972147,True,True,5.248163199983537,,validation
1875,197076876,True,True,5.30884299997706,,validation
1876,197181605,True,True,5.324100899975747,,train
1877,197286334,True,True,5.261666900012642,,train
1878,197391063,True,True,5.272959899972193,,train
1879,197495792,True,True,5.11069130001124,,train
1880,197600521,True,True,5.207229599938728,,train
1881,197705250,True,True,5.27221379999537,,train
1882,197809979,True,True,5.14521240000613,,validation
1883,197914708,True,True,5.081994300009683,,train
1884,198019437,True,True,5.148869500029832,,train
1885,198124166,True,True,5.175226699910127,,train
1886,198228895,True,True,5.037828800035641,,train
1887,198333624,True,True,5.122929600067437,,train
1888,198438353,True,True,5.166367899975739,,train
1889,198543082,True,True,5.16537740000058,,train
1890,198647811,True,True,7.3171164999948815,,train
1891,198752540,True,True,7.2962284999666736,,train
1892,198857269,True,True,7.330542600015178,,validation
1893,198961998,True,True,7.4412415999686345,,train
1894,199066727,True,True,7.3857328000012785,,train
1895,199171456,True,True,7.394209400052205,,validation
1896,199276185,True,True,5.401262099971063,,train
1897,199380914,True,True,5.274235900025815,,train
1898,199485643,True,True,5.250742900068872,,train
1899,199590372,True,True,5.204375099972822,,train
1900,199695101,True,True,5.199139200034551,,train
1901,199799830,True,True,5.124775500036776,,train
1902,199904559,True,True,5.25985740008764,,train
1903,200009288,True,True,5.196160399937071,,train
1904,200114017,True,True,5.315444100066088,,train
1905,200218746,True,True,5.228889400023036,,train
1906,200323475,True,True,5.206750800018199,,train
1907,200428204,True,True,5.245378499967046,,train
1908,200532933,True,True,5.3517625000094995,,train
1909,200637662,True,True,5.288527400000021,,validation
1910,200742391,True,True,5.239243100048043,,train
1911,200847120,True,True,5.2058605999918655,,train
1912,200951849,True,True,5.295966100064106,,validation
1913,201056578,True,True,5.235327299917117,,validation
1914,201161307,True,True,5.204760700115003,,train
1915,201266036,True,True,5.2032512000296265,,validation
1916,201370765,True,True,5.113136500003748,,train
1917,201475494,True,True,5.159005799912848,,validation
1918,201580223,True,True,5.207713400013745,,train
1919,201684952,True,True,5.102755400002934,,train
1920,201789681,True,True,5.3253764000255615,,train
